step,time,x,y,z,Ux,Uy,Uz,U_mag,Omega_x,Omega_y,Omega_z,Omega_mag,q0,q1,q2,q3,normal_x,normal_y,normal_z,tilt_angle_deg
68,6.800000000000001,0.07719407803842522,-1.4387937783145906e-17,3.1094189908958643,0.011342314072061557,1.8854360694656955e-18,-0.056284143513912234,0.057415615468302296,-4.125503422328593e-18,-0.0021462792529317624,1.085365737102864e-19,0.0021462792529317624,0.9263633975577341,-3.720986734167156e-18,0.3766309276537064,-1.1590371782182859e-18,0.6977942115332173,6.020913331425713e-18,0.7162982886694171,44.250300092218744
69,6.9,0.07832829116328148,-1.4550496458031844e-17,3.1037923791400903,0.011341947398160832,4.835666137166945e-18,-0.05624806855659073,0.05738017939262283,2.6507841334834302e-18,-0.002153449711587813,-7.038464329976948e-19,0.002153449711587813,0.9264038774198424,-3.921467833266938e-18,0.37653134783372516,-1.2377097885230364e-18,0.6976402012065648,6.333652942032212e-18,0.7164482881970369,44.237982293904466
70,7.0,0.0794624674241716,-1.630479688538349e-17,3.098169379705277,0.011341576783304918,-1.0487643402186125e-17,-0.05621189703984779,0.05734464868451153,-2.5380498525066117e-19,-0.0021606499296968973,9.661764949176822e-19,0.0021606499296968973,0.9264444818167852,-3.651366770636642e-18,0.3764314308227044,-1.1731259526638026e-18,0.6974856437361828,5.882374229698018e-18,0.7165987557775433,44.2256233266982
71,7.1000000000000005,0.08059660642542879,-1.5212464541047124e-17,3.0925500022611434,0.011341202195992434,2.425155634379927e-17,-0.05617562868817715,0.05730902307457644,-2.7276633262729468e-18,-0.002167880035461006,3.322366861724695e-19,0.002167880035461006,0.9264852112015762,-3.903788017398934e-18,0.3763311751964895,-1.2546653262499178e-18,0.6973305366673139,6.289264378160231e-18,0.7167496931504587,44.21322301972357
72,7.2,0.0817307077682241,-1.473635156727925e-17,3.086934256504977,0.011340823604480977,-1.1806126873816503e-17,-0.05613926322574101,0.05727330229310154,-7.504026736360829e-18,-0.002175140157476427,1.7048531042856044e-19,0.002175140157476427,0.9265260660286765,-4.277038541631557e-18,0.37623057952461125,-1.3881156729537162e-18,0.6971748775332544,6.8810722602966836e-18,0.7169011020611507,44.20078120136863
73,7.300000000000001,0.0828647710505422,-1.3111374759506642e-17,3.081322152161665,0.011340440976785462,1.2202568717208606e-17,-0.05610280037637652,0.057237486070052974,5.879313355626999e-19,-0.002182430424731812,-1.0571427089418137e-18,0.002182430424731812,0.9265670467539933,-4.369101458963501e-18,0.3761296423702649,-1.3737809645378885e-18,0.6970186638553041,7.063091385827322e-18,0.7170529842608335,44.1882976992834
74,7.4,0.08399879586715711,-1.4688187590961626e-17,3.0757136989837277,0.011340054280676411,1.0223132584219169e-17,-0.05606623986360295,0.05720157413508607,-1.1587417455383973e-18,-0.002189750966606104,5.121919337754921e-19,0.002189750966606104,0.9266081538348792,-4.359508258934637e-18,0.376028362290289,-1.3005833562156729e-18,0.6968618931427156,7.100999339959091e-18,0.7172053415065662,44.17577234037782
75,7.5,0.0851327818096076,-1.5052470700010846e-17,3.0701089067513476,0.011339663483678174,-1.4822845131405848e-18,-0.056029581410628755,0.057165566217552144,-5.410051142661046e-18,-0.0021971019128664854,8.154097352758645e-20,0.0021971019128664854,0.9266493877301311,-4.262714851566311e-18,0.37592673783514435,-1.284995555592378e-18,0.696704562892644,6.933955839851114e-18,0.7173581755612535,44.1632049508193
76,7.6000000000000005,0.08626672846617248,-1.4816528976695728e-17,3.0645077852724025,0.01133926855306727,1.2440464707617329e-17,-0.05599282474035913,0.05712946204650587,-1.141629970276222e-19,-0.002204483393666199,6.421179520702329e-19,0.002204483393666199,0.9266907488999881,-4.183889198956626e-18,0.3758247675488929,-1.2455128719967286e-18,0.696546670590095,6.818153658996725e-18,0.7175114881936417,44.15059535603074
77,7.7,0.08740063542184581,-1.5497854781455047e-17,3.058910344382495,0.01133886945587062,6.045207128962438e-18,-0.05595596957540316,0.05709326135071213,-5.633495168686343e-18,-0.0022118955395422977,1.0976744773139476e-18,0.0022118955395422977,0.9267322378061311,-4.193119921222134e-18,0.3757224499691769,-1.244304383623489e-18,0.696388213707875,6.8367726329225056e-18,0.7176652811783191,44.13794338068824
78,7.800000000000001,0.08853450225831179,-1.385691375555846e-17,3.053316593944981,0.011338466158863867,-2.1505919257896515e-17,-0.05591901563808148,0.057056963858653595,-1.0868433932367049e-18,-0.002219338481413338,-1.3677170287632846e-18,0.002219338481413338,0.9267738549116806,-4.289619169894048e-18,0.37561978362719833,-1.1655699961648743e-18,0.6962291897065399,7.07539148884789e-18,0.7178195562957137,44.12524884871878
79,7.9,0.08966832855391954,-1.3488917670876827e-17,3.0477265438509984,0.011338058628569552,-9.59405543112276e-18,-0.05588196265043386,0.057020569298537924,2.6613877195944597e-18,-0.002226812350577048,3.87630707653749e-19,0.002226812350577048,0.9268156006811954,-4.396191996728295e-18,0.3755167670476978,-1.1995587556949148e-18,0.6960695960343452,7.24800980067057e-18,0.7179743153320901,44.11251158329821
80,8.0,0.09080211388365775,-1.4263160133129714e-17,3.0421402040194954,0.011337646831255354,-7.94628204016748e-18,-0.055844810334227,0.05698407739830541,-2.85539057907103e-18,-0.0022343172787078415,2.377391115079189e-19,0.0022343172787078415,0.9268574755806709,-4.554096394189223e-18,0.37541339874893404,-1.2315565630147754e-18,0.6959094301271935,7.517310904792653e-18,0.7181295600795479,44.09973140684892
81,8.1,0.09193585781912904,-1.4629406369247847e-17,3.0365575843972565,0.011337230732932373,-6.117872701213945e-18,-0.055807558410962396,0.05694748788563659,-7.6749194300336e-19,-0.0022418533978543174,-2.1434715793114245e-19,0.0022418533978543174,0.9268994800775368,-4.717855326407656e-18,0.37530967724266345,-1.3127623696859987e-18,0.6957486894085858,7.760570455730255e-18,0.7182852923360159,44.086908141037924
82,8.200000000000001,0.09306955992852428,-1.8177776421089537e-17,3.0309786949589292,0.0113368102993534,-2.4207310506712073e-17,-0.055770206601884476,0.05691080048796014,-4.827832365060596e-18,-0.0022494208404366285,-4.644793225723484e-20,0.0022494208404366285,0.9269416146406554,-4.7904087779875765e-18,0.3752056010341195,-1.302648359461881e-18,0.6955873712895686,7.903336573617136e-18,0.7184415139052505,44.07404160677452
83,8.3,0.09420321977659663,-1.9769139270946196e-17,3.0254035457070496,0.011336385496010985,1.464253069278107e-17,-0.055732754627988455,0.05687401493246047,3.4361604526436136e-18,-0.002257019739243873,-2.692705322064725e-19,0.002257019739243873,0.9269838797403198,-4.891458483506362e-18,0.3751011686219924,-1.2827554232104755e-18,0.6954254731686849,8.106280208653962e-18,0.7185982265968314,44.061131624208215
84,8.4,0.09533683692463542,-2.0833343154250247e-17,3.0198321466720657,0.011335956288135727,-9.997932518402966e-18,-0.05569520221002877,0.05683713094608592,-3.058569403109645e-18,-0.0022646502274312787,-8.008432248493411e-20,0.0022646502274312787,0.9270262758482514,-5.022497255000311e-18,0.3749963784984089,-1.369982911116407e-18,0.6952629924319226,8.284496590975287e-18,0.7187554322261565,44.04817801272662
85,8.5,0.09647041093043991,-2.1532995524131624e-17,3.014264507912362,0.011335522640694418,6.7245885965022365e-18,-0.055657549068527545,0.05680014825555693,-3.795031625930734e-18,-0.0022723124385174475,2.1363680175218985e-19,0.0022723124385174475,0.9270688034375971,-5.173629045078008e-18,0.3748912291489121,-1.4419914138497896e-18,0.6950999264526639,8.511440309380283e-18,0.7189131326144362,44.03518059095346
86,8.6,0.0976039413482928,-2.1961376297963022e-17,3.0087006395142826,0.01133508451838846,-1.3292057512271368e-17,-0.05561979492378294,0.05676306658737423,-1.0620892144956644e-18,-0.0022800065063813472,2.230979762940467e-18,0.0022800065063813472,0.9271114629829277,-5.216675387863743e-18,0.3747857190524415,-1.4143673428032736e-18,0.6949362725916352,8.612709738345142e-18,0.719071329588689,44.02213917674637
87,8.700000000000001,0.09873742772893353,-2.167934184425583e-17,3.0031405515921525,0.011334641885651774,1.2676443664494479e-18,-0.055581939495877884,0.056725885667827186,2.8468849789555205e-18,-0.0022877325652594796,3.8148175197497014e-19,0.0022877325652594796,0.9271542549602347,-5.1886092565463275e-18,0.37467984668131304,-1.3265343158432394e-18,0.6947720281968556,8.627230950910685e-18,0.7192300249817358,44.00905358719485
88,8.8,0.09987086961953157,-2.1769474855257967e-17,2.997584254288299,0.011334194706649026,-4.9815522702560926e-18,-0.05554398250468867,0.056688605223002196,-2.6098280691499774e-19,-0.002295490749742666,-9.815784535875177e-19,0.002295490749742666,0.9271971798469277,-5.322945514979466e-18,0.3745736105011991,-1.316453405035905e-18,0.6946071906035867,8.884622729973834e-18,0.7193892206321921,43.99592363861833
89,8.9,0.1010042665636593,-2.4191587462716562e-17,2.9920317577730717,0.011333742945273926,6.998527167752938e-18,-0.055505923669894174,0.05665122497879163,1.1667316958087868e-18,-0.0023032811947729585,-4.038538126909297e-19,0.0023032811947729585,0.9272402381218318,-5.357405209922827e-18,0.3744670089711092,-1.2906288532659024e-18,0.6944417571342828,8.968607512379377e-18,0.7195489183844626,43.982749146564025
90,9.0,0.10213761810126484,-2.3328022504391358e-17,2.9864830722448614,0.011333286565147321,4.017579105355879e-19,-0.05546776271098457,0.05661374466090226,2.546150624782624e-18,-0.002311104035640457,1.7330425631157595e-19,0.002311104035640457,0.927283430265184,-5.5335932499578285e-18,0.3743600405433701,-1.306280867993519e-18,0.6942757250985391,9.28437994362016e-18,0.7197091200887327,43.96952992580502
91,9.1,0.10327092376864475,-2.4944528377987316e-17,2.9809382079301203,0.011332825529615223,2.322127118620626e-18,-0.0554294993472707,0.056576163994864315,-6.412354057658043e-18,-0.0023189594079798723,7.218287368941629e-19,0.0023189594079798723,0.9273267567586309,-5.632876689418195e-18,0.37425270366360647,-1.3311868205556818e-18,0.6941090917930423,9.450634009890288e-18,0.7198698276009619,43.95626579033821
92,9.200000000000001,0.10440418309841631,-2.349996211234936e-17,2.975397175083377,0.011332359801747164,5.394416284270224e-18,-0.055391133297893316,0.0565384827060405,-2.2572143179632463e-19,-0.0023268474477672373,5.094781243243863e-19,0.0023268474477672373,0.9273702180852245,-5.573715081080122e-18,0.3741449967707217,-1.321699022995607e-18,0.6939418545015196,9.348780587191238e-18,0.7200310427828736,43.94295655338246
93,9.3,0.10553739561948994,-2.3791622837950873e-17,2.9698599839872553,0.011331889344334205,-7.422732037523987e-18,-0.05535266428183232,0.05650070051963489,-1.1693591720583002e-18,-0.0023347682913163613,-1.1727458261435932e-19,0.0023347682913163613,0.9274138147294196,-5.600216163621988e-18,0.37403691829687874,-1.3341484723919887e-18,0.6937740104946891,9.389394104900072e-18,0.7201927675019486,43.9296020273765
94,9.4,0.10667056085704112,-2.58120560708036e-17,2.964326644952487,0.011331414119886984,1.498062004227227e-17,-0.055314092017916705,0.05646281716070259,-4.8098790294424025e-18,-0.0023427220752752598,2.0770851733214697e-19,0.0023427220752752598,0.92745754717707,-5.595231355190957e-18,0.3739284666674808,-1.3867881610316144e-18,0.693605557030209,9.341559955852941e-18,0.7203550036314139,43.91620202397713
95,9.5,0.10780367833248235,-2.519338756609843e-17,2.958797168317931,0.011330934090634105,2.146673124367223e-17,-0.055275416224834055,0.056424832354158946,1.4988381801913996e-18,-0.002350708936622448,3.710643927948147e-19,0.002350708936622448,0.9275014159154243,-5.5746002029421866e-18,0.37381964030115283,-1.445903797825979e-18,0.6934364913526277,9.259884687555823e-18,0.720517753050234,43.902756354057196
96,9.600000000000001,0.1089367475634348,-2.4200692330545096e-17,2.9532715644505814,0.011330449218519917,7.340631628827603e-19,-0.05523663662114035,0.056386745824789024,-7.005726223863281e-18,-0.002358729012663255,-3.9616138134499384e-20,0.002358729012663255,0.9275454214331229,-5.872621390988889e-18,0.3737104376097225,-1.5460043665148194e-18,0.6932668106933337,9.738730229330333e-18,0.7206810176430991,43.88926482770391
97,9.700000000000001,0.11006976806369981,-2.5399762107952037e-17,2.9477498437455845,0.011329959465202905,9.096402609881021e-18,-0.0551977529252699,0.05634855729725724,-1.1292727266232436e-18,-0.0023667824410259107,7.553877218376079e-20,0.0023667824410259107,0.9275895642201938,-6.213325853117523e-18,0.37360085699820206,-1.6881195727915748e-18,0.6930965122705064,1.0265466602681952e-17,0.7208447993004181,43.875727254216585
98,9.8,0.1112027393432302,-2.6034990850922573e-17,2.942232016626249,0.011329464792053615,2.3725931371614814e-17,-0.055158764855545904,0.05631026649611764,-6.525738287572605e-18,-0.0023748693596575983,2.231262802687472e-18,0.0023748693596575983,0.9276338447680476,-6.2096864652598675e-18,0.3734908968647694,-1.7087593890504337e-18,0.6929255932890647,1.0244218507661153e-17,0.7210090999183003,43.862143442105385
99,9.9,0.1123356609081014,-2.3692829572155734e-17,2.936718093544056,0.011328965160152759,3.409083219061219e-18,-0.05511967213019004,0.05627187314582307,1.1900414233644751e-18,-0.0023829899068204623,3.7564340344000354e-19,0.0023829899068204623,0.9276782635694744,-6.1366937624089995e-18,0.3733805556007502,-1.6890793937109394e-18,0.692754050940619,1.0124416022183274e-17,0.7211739213985502,43.848513199088956
100,10.0,0.11346853226048235,-2.3964816748687374e-17,2.9312080849786692,0.011328460530289386,4.300545971680331e-18,-0.05508047446733358,0.056233376970736076,-6.344084067477959e-18,-0.0023911442210873914,3.2183886665184546e-19,0.0023911442210873914,0.9277228211186386,-5.953269385801216e-18,0.37326983159059945,-1.6651567098446707e-18,0.6925818824034201,9.802862209638104e-18,0.721339265648651,43.834836332092976
101,10.100000000000001,0.11460135289860623,-2.392001206952022e-17,2.9257020014379433,0.011327950862958826,5.290113926145147e-19,-0.055041171585027436,0.05619477769513855,1.957853292092516e-18,-0.0023993324413378453,-2.84013676086924e-19,0.0023993324413378453,0.9277675179110748,-5.725934247101085e-18,0.37315872321188415,-1.5680128751989776e-18,0.6924090848423111,9.454436243331894e-18,0.7215051345817531,43.821112647248235
102,10.200000000000001,0.11573412231674103,-2.2775565674225926e-17,2.9201998534579325,0.011327436118360939,6.966962322933374e-18,-0.055001763201253225,0.056156075043242486,8.2075953300954e-19,-0.0024075547067535104,-1.0927083936763963e-18,0.0024075547067535104,0.9278123544436825,-5.821182279084802e-18,0.37304722883526475,-1.577965888531552e-18,0.6922356554086764,9.62461806818048e-18,0.721671530116659,43.807341949888986
103,10.3,0.11686684000515986,-2.280865609036099e-17,2.9147016516028947,0.011326916256397954,1.0183131362985315e-17,-0.054962249033933853,0.05611726873920019,-3.0372576464415037e-18,-0.002415811156813805,-6.396418128231956e-19,0.002415811156813805,0.9278573312147218,-5.674407598238588e-18,0.37293534682447843,-1.535667334727594e-18,0.6920615912403945,9.384672120485075e-18,0.721838454177812,43.79352404455103
104,10.4,0.1179995054501111,-2.4640731447677033e-17,2.909207406465299,0.011326391236672631,-1.894129352190671e-19,-0.054922628800944624,0.05607835850711508,-8.228330792969275e-19,-0.0024241019312914148,-1.2469068600416614e-20,0.0024241019312914148,0.9279024487238078,-5.535462129564609e-18,0.37282307553632116,-1.4729798165753353e-18,0.6918868894617871,9.174415998844723e-18,0.7220059086952775,43.77965873497031
105,10.5,0.11913211813378843,-2.5460654830955417e-17,2.9037171286658285,0.01132586101848643,2.9043282804001706e-18,-0.054882902220124735,0.05603934407105282,-2.471786196199278e-18,-0.0024324271702476264,-1.075916865636119e-19,0.0024324271702476264,0.9279477074719054,-5.226393977353094e-18,0.37271041332063054,-1.3829498810594951e-18,0.6917115471835709,8.66876097571675e-18,0.7221738956047297,43.76574582408108
106,10.600000000000001,0.12026467753430047,-2.6056012979696963e-17,2.898230828853384,0.011325325560837391,-1.2091444558069887e-18,-0.05484306900928796,0.05600022515505164,3.508084173854983e-18,-0.0024407870140275545,-7.287282567036255e-19,0.0024407870140275545,0.9279931079613243,-5.3664939315948454e-18,0.37259735852026926,-1.5009371819300218e-18,0.6915355615028089,8.841648306288608e-18,0.7223424168474362,43.751785114014204
107,10.700000000000001,0.12139718312564042,-2.6740430061900714e-17,2.892748517705086,0.011324784822418088,-1.1738373332579165e-17,-0.05480312888623452,0.05596100148313381,-4.385290519570646e-18,-0.0024491816032552803,8.635258153626543e-19,0.0024491816032552803,0.9280386506957131,-5.4694398429849106e-18,0.3724839094711077,-1.5520121072445365e-18,0.6913589295028619,8.995504069384305e-18,0.7225114743702397,43.73777640609566
108,10.8,0.12252963437765543,-2.745142275073925e-17,2.8872702059262747,0.011324238761613897,7.388723691202128e-18,-0.05476308156876281,0.05592167277931703,-1.2498863329705272e-18,-0.002457611078828994,1.2355620355134984e-18,0.002457611078828994,0.9280843361800536,-5.446200422658424e-18,0.3723700645020078,-1.5046983225989722e-18,0.6911816482533394,8.988457385048456e-18,0.7226810701255415,43.72371950084496
109,10.9,0.12366203075601576,-2.592293368505508e-17,2.8817959042505112,0.011323687336500854,-1.820471668124153e-17,-0.05472292677468092,0.05588223876762562,2.395391736853455e-18,-0.0024660755819157715,-1.168725754726545e-18,0.0024660755819157715,0.9281301649206547,-5.499580692384551e-18,0.3722558219348066,-1.5137583973745309e-18,0.6910037148100519,9.081642717183899e-18,0.7228512060712833,43.70961419797352
110,11.0,0.12479437172218369,-2.6574595659817736e-17,2.876325623439574,0.011323130504843695,-6.5247930731156505e-18,-0.05468266422181859,0.055842699172101995,-3.134885499983019e-19,-0.002474575253946505,6.798999324498851e-19,0.002474575253946505,0.9281761374251466,-5.7387158128257874e-18,0.37214118008429975,-1.6062022513093227e-18,0.6908251262149625,9.457610151345879e-18,0.7230218841709293,43.69546029638316
111,11.100000000000001,0.12592665673338238,-2.6888869594515786e-17,2.870859374283458,0.011322568224093913,7.697660023345911e-18,-0.054642293628039455,0.0558030537168186,-2.1215037930754893e-18,-0.0024831102366105876,2.1463336255083287e-19,0.0024831102366105876,0.9282222542024747,-5.420806188589373e-18,0.3720261372582261,-1.5361728862681056e-18,0.6906458794961398,8.920432949856018e-18,0.7231931063934471,43.681257594164535
112,11.200000000000001,0.12705888524256442,-2.7331855528447558e-17,2.8653971676003684,0.011322000451387633,1.6911811191973198e-17,-0.05460181471125326,0.0557633021258897,9.004833920070786e-19,-0.002491680671850486,-1.703642507070447e-20,0.002491680671850486,0.9282685157628922,-5.552890275349112e-18,0.37191069175725133,-1.5627092130910376e-18,0.6904659716677084,9.1467698992728e-18,0.7233648747132855,43.66700588859593
113,11.3,0.12819105669838016,-3.037252259498694e-17,2.8599390142367183,0.011321427143543814,9.382395282073731e-18,-0.05456122718942823,0.055723444123483366,-6.0925125074700195e-18,-0.0025002867018562294,-6.865811249200801e-19,0.0025002867018562294,0.9283149226179545,-5.685794109948782e-18,0.3717948418749531,-1.5953093984731037e-18,0.6902853997298034,9.37015942730358e-18,0.7235371911103576,43.65270497614146
114,11.4,0.1293231705451459,-3.182608262019826e-17,2.854484925067119,0.01132084825706195,7.086048041317143e-18,-0.05452053078060372,0.0556834794338337,-1.4945658861937595e-18,-0.0025089284690598137,-3.188613264090139e-19,0.0025089284690598137,0.9283614752805116,-5.657832964649582e-18,0.3716785858978054,-1.6083293090728358e-18,0.690104160668522,9.309465189397222e-18,0.7237100575700159,43.63835465244999
115,11.5,0.13045522622281186,-3.2722634818126336e-17,2.849034910994376,0.011320263748120483,7.373894628616302e-18,-0.05447972520290298,0.05564340778125323,-8.258757085562376e-19,-0.0025176061161293487,1.7005894063333453e-19,0.0025176061161293487,0.9284081742647017,-5.7077029801057424e-18,0.3715619221051635,-1.6321533550067538e-18,0.6899222514558763,9.385264130496936e-18,0.7238834760830333,43.62395471235359
116,11.600000000000001,0.13158722316693003,-3.334861370139816e-17,2.8435889829494756,0.011319673572574199,1.775272384873975e-18,-0.054438810174545826,0.05560322889014512,-1.2253665773658343e-18,-0.0025263197859633005,2.323905900046796e-19,0.0025263197859633005,0.9284550200859434,-5.573135364238654e-18,0.37144484876924944,-1.6977321597408324e-18,0.6897396690497474,9.087583282440512e-18,0.7240574486455791,43.60950494986617
117,11.700000000000001,0.13271916080862156,-3.513106043365737e-17,2.838147151891578,0.011319077685952722,2.2548429110170033e-17,-0.05439778541386205,0.055562942485016184,-8.412631594711605e-19,-0.002535069621684436,-8.00674289357295e-19,0.002535069621684436,0.9285020132609288,-5.6886735620637105e-18,0.37132736415513745,-1.624419749709798e-18,0.6895564103938384,9.357506702438175e-18,0.7242319772591961,43.5950051581823
118,11.8,0.13385103857454428,-3.635643831410213e-17,2.832709428808005,0.01131847604345829,3.579662767821849e-19,-0.05435665063930456,0.05552254829048959,5.926104734803472e-18,-0.0025438557666336878,-1.66874041930559e-18,0.0025438557666336878,0.9285491543076156,-5.872475464471526e-18,0.37120946652073944,-1.6742612426123054e-18,0.6893724724176276,9.662761007081587e-18,0.7244070639307765,43.58045512967585
119,11.9,0.13498285588685976,-3.7139133312807043e-17,2.8272758247142256,0.011317868599963522,-5.700401018269794e-18,-0.05431540556946272,0.055482046031317754,3.8395961624878895e-18,-0.0025526783643639835,-3.6967472501703715e-19,0.0025526783643639835,0.9285964437452192,-5.803563123919405e-18,0.37109115411679117,-1.6257598199175722e-18,0.6891878520363227,9.571725980065073e-18,0.7245827106725362,43.56585465589885
120,12.0,0.13611461216320037,-3.7845464480754e-17,2.8218463506538427,0.01131725531000973,-7.955967382662439e-18,-0.05427404992307594,0.05544143543239553,3.316317556752501e-18,-0.0025615375586338167,-3.9871956969439737e-19,0.0025615375586338167,0.9286438820942049,-5.77488138205502e-18,0.3709724251868386,-1.5524931219838702e-18,0.6890025461508156,9.573752253433756e-18,0.724758919501991,43.5512035275802
